Date,Hour,NOx,NO,NO2
,,ug/m3,ug/m3,ug/m3
05/07/2018,6,1.7,-0.1,1.9
05/07/2018,7,1.7,0.0,1.7
05/07/2018,8,0.8,-0.6,1.7
05/07/2018,9,2.9,-0.1,3.1
05/07/2018,10,4.4,0.3,4.0
05/07/2018,11,7.3,1.1,5.5
05/07/2018,12,5.2,0.5,4.4
05/07/2018,13,4.8,0.5,4.0
05/07/2018,14,2.9,0.1,2.7
05/07/2018,15,2.5,0.3,2.3
05/07/2018,16,3.1,0.1,2.9
05/07/2018,17,2.9,0.1,2.7
05/07/2018,18,4.6,0.4,4.0
05/07/2018,19,4.6,0.3,4.0
05/07/2018,20,2.3,-0.1,2.5
05/07/2018,21,2.1,-0.1,2.3
05/07/2018,22,1.9,-0.1,2.1
05/07/2018,23,1.5,-0.3,2.1
05/07/2018,24,1.9,-0.4,2.5
06/07/2018,1,1.7,-0.3,2.1
06/07/2018,2,1.7,-0.5,2.3
06/07/2018,3,1.3,-0.5,1.9
06/07/2018,4,0.8,-0.3,1.1
06/07/2018,5,0.8,-0.3,1.1
06/07/2018,6,0.8,-0.4,1.3
06/07/2018,7,2.3,-0.4,2.7
06/07/2018,8,13.6,1.4,11.5
06/07/2018,9,11.8,1.5,9.7
06/07/2018,10,4.0,0.0,4.0
06/07/2018,11,3.4,0.1,3.2
06/07/2018,12,4.2,0.5,3.4
06/07/2018,13,3.2,0.3,2.7
06/07/2018,14,3.4,0.5,2.9
06/07/2018,15,5.7,0.8,4.6
06/07/2018,16,6.7,0.9,5.5
06/07/2018,17,5.0,0.5,4.2
06/07/2018,18,11.1,3.1,6.3
06/07/2018,19,4.0,0.6,3.1
06/07/2018,20,2.7,0.1,2.5
06/07/2018,21,2.7,-0.3,3.1
06/07/2018,22,2.9,-0.3,3.2
06/07/2018,23,1.9,-0.3,2.3
06/07/2018,24,1.9,-0.3,2.3
07/07/2018,1,3.4,-0.4,4.0
07/07/2018,2,11.8,1.3,10.1
07/07/2018,3,17.4,1.6,14.9
07/07/2018,4,4.0,-0.3,4.4
07/07/2018,5,2.3,-0.3,2.9
07/07/2018,6,1.9,-0.4,2.5
07/07/2018,7,1.7,-0.1,1.9
07/07/2018,8,2.5,0.0,2.5
07/07/2018,9,5.3,0.5,4.4
07/07/2018,10,4.0,0.4,3.4
07/07/2018,11,4.0,0.4,3.6
07/07/2018,12,4.8,0.3,4.4
07/07/2018,13,3.1,0.1,2.9
07/07/2018,14,2.7,0.1,2.5
07/07/2018,15,3.6,0.5,3.1
07/07/2018,16,3.2,0.3,2.9
07/07/2018,17,2.7,0.3,2.5
07/07/2018,18,2.3,0.0,2.3
07/07/2018,19,2.5,-0.1,2.5
07/07/2018,20,2.7,0.0,2.7
07/07/2018,21,2.7,0.0,2.9
07/07/2018,22,3.1,0.0,3.1
07/07/2018,23,2.9,-0.1,3.1
07/07/2018,24,2.1,-0.1,2.3
08/07/2018,1,2.5,-0.1,2.7
08/07/2018,2,1.5,0.0,1.5
08/07/2018,3,1.1,-0.1,1.3
08/07/2018,4,1.3,-0.4,1.9
08/07/2018,5,2.3,-0.4,2.9
08/07/2018,6,2.1,-0.4,2.7
08/07/2018,7,1.5,-0.4,2.3
08/07/2018,8,2.7,-0.3,3.1
08/07/2018,9,4.2,0.4,3.4
08/07/2018,10,2.3,-0.1,2.3
08/07/2018,11,1.5,-0.1,1.7
08/07/2018,12,1.7,0.0,1.7
08/07/2018,13,2.1,0.0,2.1
08/07/2018,14,2.3,0.1,2.1
08/07/2018,15,2.5,0.1,2.1
08/07/2018,16,2.1,0.1,1.9
08/07/2018,17,1.7,-0.1,1.9
08/07/2018,18,1.9,0.1,1.7
08/07/2018,19,2.1,0.1,1.9
08/07/2018,20,2.1,0.0,2.1
08/07/2018,21,1.5,-0.4,2.1
08/07/2018,22,2.1,0.0,2.3
08/07/2018,23,2.5,0.0,2.5
08/07/2018,24,2.3,-0.1,2.3
09/07/2018,1,2.5,0.0,2.7
09/07/2018,2,1.9,-0.4,2.3
09/07/2018,3,1.7,-0.3,2.1
09/07/2018,4,1.0,0.0,1.1
09/07/2018,5,0.8,-0.4,1.3
09/07/2018,6,0.6,-0.4,1.1
09/07/2018,7,1.0,-0.3,1.3
09/07/2018,8,1.5,-0.3,1.7
09/07/2018,9,4.2,0.1,4.0
09/07/2018,10,3.8,0.1,3.6
09/07/2018,11,4.6,0.3,4.2
09/07/2018,12,5.0,0.5,4.2
09/07/2018,13,3.4,0.3,3.1
09/07/2018,14,4.8,0.8,3.6
09/07/2018,15,3.4,0.3,3.1
09/07/2018,16,3.6,0.4,3.1
09/07/2018,17,1.9,0.0,1.9
09/07/2018,18,3.8,0.6,2.9
09/07/2018,19,2.5,0.1,2.5
09/07/2018,20,2.9,0.1,2.7
09/07/2018,21,2.1,0.0,2.1
09/07/2018,22,2.1,0.0,2.1
09/07/2018,23,2.7,-0.1,2.7
09/07/2018,24,3.2,-0.1,3.4
10/07/2018,1,2.1,-0.4,2.7
10/07/2018,2,1.9,-0.1,2.1
10/07/2018,3,1.3,-0.3,1.9
10/07/2018,4,1.9,-0.3,2.3
10/07/2018,5,1.1,-0.4,1.9
10/07/2018,6,3.2,-0.1,3.4
10/07/2018,7,5.2,0.1,5.0
10/07/2018,8,12.2,1.3,10.3
10/07/2018,9,11.1,1.1,9.4
10/07/2018,10,13.8,1.9,10.9
10/07/2018,11,10.1,1.4,7.8
10/07/2018,12,3.4,0.3,3.1
10/07/2018,13,2.5,0.1,2.5
10/07/2018,14,2.9,0.0,2.9
10/07/2018,15,7.3,0.9,5.9
10/07/2018,16,5.9,1.1,4.2
10/07/2018,17,4.6,0.8,3.4
10/07/2018,18,5.0,1.0,3.4
10/07/2018,19,4.8,0.9,3.4
10/07/2018,20,4.8,0.9,3.2
10/07/2018,21,2.5,-0.1,2.7
10/07/2018,22,2.9,0.0,2.9
10/07/2018,23,2.5,-0.3,2.9
10/07/2018,24,1.9,-0.3,2.3
11/07/2018,1,1.5,-0.3,1.9
11/07/2018,2,1.3,-0.1,1.5
11/07/2018,3,0.6,-0.4,1.1
11/07/2018,4,0.8,-0.3,1.1
11/07/2018,5,0.4,-0.4,1.0
11/07/2018,6,0.8,-0.3,1.1
11/07/2018,7,1.0,-0.3,1.3
11/07/2018,8,1.5,-0.4,2.1
11/07/2018,9,2.9,-0.1,3.1
11/07/2018,10,5.0,0.3,4.4
11/07/2018,11,4.6,0.6,3.6
11/07/2018,12,4.2,0.6,3.2
11/07/2018,13,3.4,0.4,2.9
11/07/2018,14,3.2,0.3,2.9
11/07/2018,15,4.8,0.8,3.6
11/07/2018,16,4.4,0.8,3.2
11/07/2018,17,3.4,0.4,2.9
11/07/2018,18,4.2,0.8,3.1
11/07/2018,19,4.6,0.8,3.4
11/07/2018,20,3.8,0.3,3.4
11/07/2018,21,6.1,1.3,4.2
11/07/2018,22,9.9,2.9,5.5
11/07/2018,23,2.9,0.0,3.1
11/07/2018,24,2.1,-0.4,2.9
12/07/2018,1,2.3,-0.3,2.7
12/07/2018,2,1.7,-0.3,2.1
12/07/2018,3,1.7,-0.4,2.3
12/07/2018,4,2.7,-0.3,2.9
12/07/2018,5,3.6,-0.1,3.8
12/07/2018,6,3.2,-0.3,3.6
12/07/2018,7,5.5,0.4,5.0
12/07/2018,8,16.8,4.0,10.9
12/07/2018,9,9.7,1.3,7.8
12/07/2018,10,17.6,2.4,13.9
12/07/2018,11,8.2,0.9,6.9
12/07/2018,12,7.1,1.0,5.5
12/07/2018,13,5.7,0.8,4.6
12/07/2018,14,2.9,-0.1,3.1
12/07/2018,15,3.1,0.1,2.9
12/07/2018,16,4.4,0.5,3.6
12/07/2018,17,5.3,1.0,3.6
12/07/2018,18,3.6,0.5,2.9
12/07/2018,19,3.8,0.3,3.4
12/07/2018,20,2.5,-0.1,2.7
12/07/2018,21,2.3,-0.3,2.7
12/07/2018,22,2.1,-0.4,2.7
12/07/2018,23,3.2,-0.1,3.2
12/07/2018,24,3.2,-0.1,3.2
13/07/2018,1,1.9,-0.4,2.5
13/07/2018,2,1.5,-0.4,2.1
13/07/2018,3,1.0,-0.5,1.7
13/07/2018,4,1.5,-0.3,1.9
13/07/2018,5,2.1,-0.4,2.9
13/07/2018,6,2.9,-0.4,3.6
13/07/2018,7,2.5,-0.3,2.9
13/07/2018,8,4.0,0.0,4.0
13/07/2018,9,6.7,0.1,6.3
13/07/2018,10,7.8,0.8,6.7
13/07/2018,11,6.7,0.8,5.5
13/07/2018,12,5.2,0.6,4.2
13/07/2018,13,15.9,4.6,8.8
13/07/2018,14,6.7,1.1,5.2
13/07/2018,15,7.1,0.9,5.7
13/07/2018,16,4.8,0.4,4.2
13/07/2018,17,5.2,0.5,4.4
13/07/2018,18,4.0,0.4,3.6
13/07/2018,19,4.2,0.3,3.8
13/07/2018,20,4.2,0.4,3.6
13/07/2018,21,3.8,0.4,3.2
13/07/2018,22,3.2,0.0,3.2
13/07/2018,23,2.5,-0.3,2.9
13/07/2018,24,2.9,-0.4,3.4
14/07/2018,1,6.3,0.0,6.3
14/07/2018,2,8.0,0.0,7.8
14/07/2018,3,8.0,0.1,7.8
14/07/2018,4,3.4,-0.3,3.8
14/07/2018,5,3.4,-0.3,3.8
14/07/2018,6,1.9,-0.1,2.1
14/07/2018,7,1.0,-0.1,1.1
14/07/2018,8,1.5,-0.1,1.9
14/07/2018,9,3.4,0.0,3.6
14/07/2018,10,3.4,0.0,3.4
14/07/2018,11,3.8,0.3,3.4
14/07/2018,12,4.4,0.4,3.8
14/07/2018,13,4.0,0.4,3.4
14/07/2018,14,4.4,0.4,3.6
14/07/2018,15,5.2,0.6,4.2
14/07/2018,16,4.4,0.6,3.6
14/07/2018,17,3.6,0.4,3.1
14/07/2018,18,3.4,0.3,3.1
14/07/2018,19,3.6,0.1,3.4
14/07/2018,20,4.2,0.4,3.6
14/07/2018,21,4.0,0.3,3.8
14/07/2018,22,5.2,0.4,4.6
14/07/2018,23,3.2,0.0,3.2
14/07/2018,24,2.1,-0.3,2.3
15/07/2018,1,2.3,0.0,2.5
15/07/2018,2,1.5,-0.3,1.9
15/07/2018,3,2.1,0.0,2.1
15/07/2018,4,1.0,-0.3,1.5
15/07/2018,5,1.0,-0.3,1.3
15/07/2018,6,1.1,-0.1,1.3
15/07/2018,7,0.8,-0.3,1.1
15/07/2018,8,1.3,-0.1,1.7
15/07/2018,9,1.9,0.1,1.7
15/07/2018,10,1.7,0.0,1.7
15/07/2018,11,1.7,0.1,1.5
15/07/2018,12,1.9,0.1,1.7
15/07/2018,13,3.1,0.6,2.1
15/07/2018,14,4.2,0.9,2.9
15/07/2018,15,2.7,0.1,2.5
15/07/2018,16,2.5,0.1,2.3
15/07/2018,17,2.5,0.1,2.3
15/07/2018,18,2.1,0.0,2.1
15/07/2018,19,1.5,-0.1,1.7
15/07/2018,20,1.7,0.0,1.7
15/07/2018,21,1.9,-0.1,2.1
15/07/2018,22,2.3,-0.1,2.5
15/07/2018,23,1.7,-0.4,2.1
15/07/2018,24,7.1,0.0,6.9
16/07/2018,1,1.5,-0.3,1.9
16/07/2018,2,1.1,-0.3,1.5
16/07/2018,3,2.1,-0.3,2.5
16/07/2018,4,3.8,0.1,3.6
16/07/2018,5,2.5,-0.1,2.7
16/07/2018,6,2.5,0.0,2.5
16/07/2018,7,4.6,0.5,3.8
16/07/2018,8,7.4,0.8,6.3
16/07/2018,9,10.1,1.4,7.8
16/07/2018,10,7.1,1.4,4.8
16/07/2018,11,9.0,1.4,6.9
16/07/2018,12,5.2,1.0,3.6
16/07/2018,13,4.4,0.9,3.1
16/07/2018,14,4.4,0.8,3.1
16/07/2018,15,4.2,0.9,3.1
16/07/2018,16,4.2,0.9,2.9
16/07/2018,17,3.2,0.5,2.5
16/07/2018,18,3.4,0.5,2.7
16/07/2018,19,4.0,0.8,2.9
16/07/2018,20,2.3,0.3,2.1
16/07/2018,21,2.3,0.0,2.1
16/07/2018,22,2.1,-0.1,2.3
16/07/2018,23,3.1,-0.1,3.2
16/07/2018,24,4.2,-0.3,4.6
17/07/2018,1,6.3,0.1,6.1
17/07/2018,2,2.7,-0.1,3.1
17/07/2018,3,1.7,-0.3,2.1
17/07/2018,4,1.3,-0.4,1.7
17/07/2018,5,1.7,-0.4,2.3
17/07/2018,6,1.3,-0.4,1.9
17/07/2018,7,4.2,-0.1,4.4
17/07/2018,8,8.0,0.3,7.6
17/07/2018,9,11.3,1.3,9.4
17/07/2018,10,11.3,1.8,8.8
17/07/2018,11,9.0,1.4,6.9
17/07/2018,12,5.5,0.8,4.2
17/07/2018,13,6.7,1.0,5.2
17/07/2018,14,5.9,0.9,4.6
17/07/2018,15,7.1,1.1,5.5
17/07/2018,16,8.6,1.3,6.7
17/07/2018,17,5.9,0.8,4.8
17/07/2018,18,4.2,0.6,3.2
17/07/2018,19,5.5,1.0,4.0
17/07/2018,20,2.5,0.1,2.5
17/07/2018,21,2.7,0.0,2.7
17/07/2018,22,1.9,-0.4,2.3
17/07/2018,23,3.4,-0.1,3.8
17/07/2018,24,2.9,-0.4,3.4
18/07/2018,1,3.6,-0.3,4.2
18/07/2018,2,1.3,-0.4,1.9
18/07/2018,3,1.5,-0.3,1.9
18/07/2018,4,2.1,-0.4,2.7
18/07/2018,5,5.0,-0.1,5.0
18/07/2018,6,7.8,0.4,7.3
18/07/2018,7,6.1,0.1,5.9
18/07/2018,8,15.3,3.0,10.7
18/07/2018,9,20.4,4.9,13.0
18/07/2018,10,13.2,2.4,9.6
18/07/2018,11,7.8,1.3,5.9
18/07/2018,12,2.9,0.0,2.9
18/07/2018,13,3.8,0.3,3.2
18/07/2018,14,5.9,1.0,4.4
18/07/2018,15,5.5,1.0,4.0
18/07/2018,16,9.2,2.6,5.3
18/07/2018,17,5.2,0.6,4.2
18/07/2018,18,3.6,0.3,3.2
18/07/2018,19,5.5,1.0,4.0
18/07/2018,20,3.8,0.3,3.2
18/07/2018,21,3.1,0.0,3.1
18/07/2018,22,42.8,14.3,21.0
18/07/2018,23,2.5,-0.1,2.7
18/07/2018,24,9.6,0.3,9.2
19/07/2018,1,7.6,-0.1,7.8
19/07/2018,2,4.2,-0.3,4.4
19/07/2018,3,1.9,-0.3,2.1
19/07/2018,4,2.1,-0.3,2.5
19/07/2018,5,2.7,-0.1,2.9
19/07/2018,6,3.4,-0.5,4.0
19/07/2018,7,5.9,0.1,5.5
19/07/2018,8,5.9,0.0,5.9
19/07/2018,9,18.7,3.3,13.8
19/07/2018,10,17.8,3.0,13.2
19/07/2018,11,8.8,1.4,6.9
19/07/2018,12,4.6,0.6,3.6
19/07/2018,13,3.6,0.4,3.1
19/07/2018,14,3.1,0.4,2.5
19/07/2018,15,3.2,0.4,2.9
19/07/2018,16,4.0,0.6,3.1
19/07/2018,17,3.8,0.5,3.1
19/07/2018,18,4.6,0.8,3.4
19/07/2018,19,3.4,0.3,3.1
19/07/2018,20,3.6,0.0,3.6
19/07/2018,21,6.3,0.1,6.3
19/07/2018,22,7.4,0.3,7.1
19/07/2018,23,4.2,-0.1,4.4
19/07/2018,24,5.3,0.0,5.3
20/07/2018,1,2.5,-0.3,2.9
20/07/2018,2,1.1,-0.4,1.7
20/07/2018,3,1.0,-0.3,1.3
20/07/2018,4,0.8,-0.1,1.0
20/07/2018,5,1.1,-0.3,1.5
20/07/2018,6,0.6,-0.4,1.1
20/07/2018,7,0.8,-0.1,1.0
20/07/2018,8,1.1,-0.1,1.3
20/07/2018,9,2.1,0.1,1.9
20/07/2018,10,4.0,0.5,3.2
20/07/2018,11,4.6,0.8,3.4
20/07/2018,12,4.0,0.6,3.1
20/07/2018,13,7.4,1.8,4.8
20/07/2018,14,6.9,1.5,4.6
20/07/2018,15,4.8,0.9,3.4
20/07/2018,16,9.2,2.3,5.5
20/07/2018,17,12.2,2.8,8.0
20/07/2018,18,11.8,2.4,8.2
20/07/2018,19,9.6,2.0,6.5
20/07/2018,20,5.5,0.8,4.4
20/07/2018,21,5.0,0.6,4.0
20/07/2018,22,6.7,0.6,5.5
20/07/2018,23,6.3,0.3,5.9
20/07/2018,24,3.1,-0.1,3.2
21/07/2018,1,4.2,-0.1,4.6
21/07/2018,2,3.2,-0.3,3.6
21/07/2018,3,1.5,-0.1,1.7
21/07/2018,4,0.8,-0.3,1.1
21/07/2018,5,1.1,-0.3,1.5
21/07/2018,6,0.8,-0.3,1.1
21/07/2018,7,3.6,0.4,2.9
21/07/2018,8,2.9,0.0,2.9
21/07/2018,9,3.8,0.3,3.4
21/07/2018,10,3.2,0.1,3.2
21/07/2018,11,1.7,-0.1,1.9
21/07/2018,12,2.5,0.3,2.1
21/07/2018,13,1.5,-0.1,1.7
21/07/2018,14,2.1,0.1,1.9
21/07/2018,15,1.5,0.0,1.5
21/07/2018,16,2.1,0.1,1.9
21/07/2018,17,1.5,0.0,1.7
21/07/2018,18,1.1,-0.3,1.5
21/07/2018,19,1.3,-0.3,1.5
21/07/2018,20,1.7,0.1,1.5
21/07/2018,21,1.3,-0.1,1.5
21/07/2018,22,1.1,-0.3,1.5
21/07/2018,23,1.3,-0.3,1.5
21/07/2018,24,1.0,-0.1,1.1
22/07/2018,1,0.2,-0.5,0.8
22/07/2018,2,0.8,-0.3,1.1
22/07/2018,3,0.4,-0.4,1.0
22/07/2018,4,0.4,-0.4,1.1
22/07/2018,5,0.8,-0.3,1.1
22/07/2018,6,0.4,-0.3,0.8
22/07/2018,7,0.2,-0.3,0.6
22/07/2018,8,0.6,-0.4,1.0
22/07/2018,9,0.8,-0.3,1.0
22/07/2018,10,0.8,-0.1,1.1
22/07/2018,11,0.4,-0.3,0.8
22/07/2018,12,0.6,-0.3,1.0
22/07/2018,13,1.0,-0.1,1.1
22/07/2018,14,1.7,0.1,1.3
22/07/2018,15,1.9,0.3,1.5
22/07/2018,16,2.3,0.4,1.5
22/07/2018,17,1.5,0.1,1.5
22/07/2018,18,1.9,0.3,1.5
22/07/2018,19,1.5,-0.1,1.5
22/07/2018,20,1.1,-0.1,1.3
22/07/2018,21,1.9,0.0,1.9
22/07/2018,22,2.9,0.0,2.9
22/07/2018,23,3.1,0.0,3.1
22/07/2018,24,1.7,-0.3,1.9
23/07/2018,1,1.3,-0.3,1.7
23/07/2018,2,1.1,-0.3,1.7
23/07/2018,3,0.6,-0.4,1.0
23/07/2018,4,0.6,-0.3,1.0
23/07/2018,5,0.4,-0.4,1.0
23/07/2018,6,1.0,-0.3,1.3
23/07/2018,7,1.9,0.0,1.9
23/07/2018,8,2.5,0.0,2.3
23/07/2018,9,8.4,1.3,6.5
23/07/2018,10,7.1,1.0,5.5
23/07/2018,11,9.7,2.0,6.7
23/07/2018,12,5.3,0.9,4.0
23/07/2018,13,5.3,1.0,3.8
23/07/2018,14,5.2,1.1,3.4
23/07/2018,15,4.2,1.0,2.9
23/07/2018,16,4.8,0.9,3.4
23/07/2018,17,5.2,1.0,3.4
23/07/2018,18,4.0,0.8,2.9
23/07/2018,19,4.0,0.6,3.1
23/07/2018,20,3.2,0.4,2.7
23/07/2018,21,2.1,-0.1,2.3
23/07/2018,22,1.9,-0.1,2.1
23/07/2018,23,1.7,-0.3,1.9
23/07/2018,24,2.5,-0.1,2.7
24/07/2018,1,1.1,-0.1,1.5
24/07/2018,2,0.4,-0.4,1.1
24/07/2018,3,1.0,-0.4,1.5
24/07/2018,4,1.3,0.0,1.5
24/07/2018,5,1.5,-0.4,1.9
24/07/2018,6,1.3,-0.4,1.9
24/07/2018,7,3.4,0.0,3.4
24/07/2018,8,5.3,0.1,5.2
24/07/2018,9,14.5,2.4,10.9
24/07/2018,10,15.9,3.8,10.1
24/07/2018,11,8.2,1.8,5.5
24/07/2018,12,5.9,0.8,4.8
24/07/2018,13,7.6,1.5,5.5
24/07/2018,14,5.0,0.9,3.6
24/07/2018,15,4.6,0.5,3.6
24/07/2018,16,5.5,1.0,4.0
24/07/2018,17,3.6,0.6,2.7
24/07/2018,18,3.4,0.5,2.5
24/07/2018,19,4.0,0.3,3.6
24/07/2018,20,4.0,0.4,3.4
24/07/2018,21,2.3,-0.1,2.5
24/07/2018,22,3.8,0.1,3.6
24/07/2018,23,16.8,1.0,15.1
24/07/2018,24,10.5,0.4,9.9
25/07/2018,1,5.5,-0.1,5.7
25/07/2018,2,4.8,-0.1,5.2
25/07/2018,3,2.3,-0.4,2.9
25/07/2018,4,1.9,-0.1,2.1
25/07/2018,5,1.1,-0.3,1.5
25/07/2018,6,1.0,-0.4,1.7
25/07/2018,7,1.7,0.0,1.7
25/07/2018,8,3.8,0.4,3.4
25/07/2018,9,6.7,1.3,4.8
25/07/2018,10,8.6,1.9,5.7
25/07/2018,11,7.6,1.6,5.2
25/07/2018,12,5.3,1.0,3.8
25/07/2018,13,5.0,1.0,3.4
25/07/2018,14,5.2,0.8,4.0
25/07/2018,15,5.0,0.6,4.0
25/07/2018,16,4.2,0.8,3.2
25/07/2018,17,4.0,0.6,3.1
25/07/2018,18,5.9,1.1,4.4
25/07/2018,19,6.3,1.0,4.8
25/07/2018,20,5.0,0.3,4.6
25/07/2018,21,4.4,0.1,4.2
25/07/2018,22,9.2,1.3,7.3
25/07/2018,23,9.4,0.8,8.2
25/07/2018,24,2.7,-0.3,3.1
26/07/2018,1,3.1,-0.3,3.2
26/07/2018,2,2.1,-0.1,2.3
26/07/2018,3,1.1,-0.3,1.7
26/07/2018,4,1.7,-0.1,1.9
26/07/2018,5,1.1,-0.3,1.5
26/07/2018,6,1.1,-0.3,1.5
26/07/2018,7,1.5,-0.1,1.5
26/07/2018,8,2.3,0.0,2.3
26/07/2018,9,3.8,0.4,3.2
26/07/2018,10,6.3,1.1,4.6
26/07/2018,11,6.3,1.1,4.6
26/07/2018,12,5.5,0.8,4.4
26/07/2018,13,5.3,1.0,4.0
26/07/2018,14,6.1,1.3,4.2
26/07/2018,15,7.8,1.5,5.5
26/07/2018,16,6.7,1.0,5.2
26/07/2018,17,9.9,2.0,6.9
26/07/2018,18,7.4,1.3,5.5
26/07/2018,19,10.5,1.3,8.4
26/07/2018,20,8.6,0.4,8.0
26/07/2018,21,7.4,0.8,6.3
26/07/2018,22,13.9,1.6,11.5
26/07/2018,23,13.4,0.8,12.2
26/07/2018,24,7.6,0.4,7.1
27/07/2018,1,7.3,0.4,6.7
27/07/2018,2,5.9,0.1,5.7
27/07/2018,3,2.7,-0.1,2.9
27/07/2018,4,1.3,-0.3,1.9
27/07/2018,5,3.8,0.1,3.6
27/07/2018,6,3.2,0.0,3.2
27/07/2018,7,2.3,-0.3,2.7
27/07/2018,8,5.3,0.4,4.8
27/07/2018,9,7.4,1.1,5.7
27/07/2018,10,11.1,2.1,7.8
27/07/2018,11,12.2,2.6,8.2
27/07/2018,12,8.8,1.8,6.1
27/07/2018,13,7.8,1.5,5.5
27/07/2018,14,7.6,1.8,5.0
27/07/2018,15,,,
27/07/2018,16,,,
27/07/2018,17,,,
27/07/2018,18,17.8,2.1,14.5
27/07/2018,19,8.8,0.8,7.8
27/07/2018,20,7.6,0.3,7.3
27/07/2018,21,7.1,0.0,7.1
27/07/2018,22,9.2,0.3,8.8
27/07/2018,23,5.7,-0.1,5.9
27/07/2018,24,5.0,0.0,4.8
28/07/2018,1,2.7,-0.5,3.4
28/07/2018,2,0.6,-0.4,1.1
28/07/2018,3,0.8,-0.4,1.3
28/07/2018,4,0.8,-0.3,1.0
28/07/2018,5,1.0,-0.4,1.5
28/07/2018,6,0.4,-0.5,1.3
28/07/2018,7,1.1,-0.1,1.3
28/07/2018,8,1.0,-0.5,1.5
28/07/2018,9,4.6,0.3,4.4
28/07/2018,10,7.3,0.6,6.1
28/07/2018,11,8.8,1.1,7.1
28/07/2018,12,3.4,0.3,3.1
28/07/2018,13,2.3,0.1,2.1
28/07/2018,14,1.5,0.0,1.5
28/07/2018,15,1.5,0.1,1.3
28/07/2018,16,1.1,-0.1,1.1
28/07/2018,17,1.5,0.0,1.5
28/07/2018,18,1.1,0.0,1.1
28/07/2018,19,1.1,-0.1,1.3
28/07/2018,20,1.3,-0.1,1.5
28/07/2018,21,1.1,-0.1,1.3
28/07/2018,22,1.7,-0.1,1.9
28/07/2018,23,4.0,0.0,3.8
28/07/2018,24,4.2,-0.3,4.4
29/07/2018,1,2.5,-0.3,2.9
29/07/2018,2,1.5,-0.3,1.9
29/07/2018,3,2.7,-0.3,3.1
29/07/2018,4,3.1,-0.3,3.4
29/07/2018,5,5.0,-0.1,5.2
29/07/2018,6,7.4,-0.1,7.6
29/07/2018,7,4.4,-0.3,4.8
29/07/2018,8,5.5,0.3,5.2
29/07/2018,9,7.6,1.4,5.3
29/07/2018,10,9.9,2.6,5.7
29/07/2018,11,8.0,2.0,4.8
29/07/2018,12,1.0,-0.1,1.1
29/07/2018,13,1.1,-0.1,1.1
29/07/2018,14,1.3,0.0,1.3
29/07/2018,15,1.5,0.1,1.5
29/07/2018,16,1.1,0.0,1.3
29/07/2018,17,1.5,0.1,1.3
29/07/2018,18,3.2,0.5,2.5
29/07/2018,19,4.6,0.6,3.8
29/07/2018,20,1.7,-0.1,1.9
29/07/2018,21,3.6,-0.1,3.8
29/07/2018,22,3.4,-0.3,3.8
29/07/2018,23,7.4,0.0,7.3
29/07/2018,24,3.6,-0.3,3.8
30/07/2018,1,3.8,-0.3,4.0
30/07/2018,2,2.1,-0.3,2.5
30/07/2018,3,1.1,-0.5,1.9
30/07/2018,4,0.6,-0.4,1.1
30/07/2018,5,0.6,-0.1,0.8
30/07/2018,6,0.6,-0.4,1.1
30/07/2018,7,2.3,-0.1,2.5
30/07/2018,8,7.4,0.4,6.9
30/07/2018,9,12.8,1.6,10.3
30/07/2018,10,10.5,1.9,7.6
30/07/2018,11,8.8,1.8,5.9
30/07/2018,12,7.3,1.5,5.0
30/07/2018,13,5.7,1.0,4.2
30/07/2018,14,5.3,0.8,4.4
30/07/2018,15,5.5,0.8,4.2
30/07/2018,16,5.5,0.9,4.2
30/07/2018,17,5.5,0.8,4.2
30/07/2018,18,5.3,0.8,4.2
30/07/2018,19,4.2,0.5,3.2
30/07/2018,20,4.0,0.5,3.4
30/07/2018,21,3.8,0.1,3.6
30/07/2018,22,3.6,0.0,3.6
30/07/2018,23,6.3,0.0,6.3
30/07/2018,24,5.7,0.0,5.7
31/07/2018,1,3.6,-0.3,3.8
31/07/2018,2,2.5,0.0,2.5
31/07/2018,3,1.7,-0.1,1.9
31/07/2018,4,0.4,-0.5,1.1
31/07/2018,5,0.8,-0.5,1.3
31/07/2018,6,0.6,-0.4,1.1
31/07/2018,7,0.4,-0.4,1.0
31/07/2018,8,2.9,0.3,2.3
31/07/2018,9,4.0,0.5,3.2
31/07/2018,10,7.8,0.9,6.5
31/07/2018,11,9.6,1.1,7.6
31/07/2018,12,10.9,1.4,8.8
31/07/2018,13,10.1,1.4,8.2
31/07/2018,14,8.2,0.9,6.9
31/07/2018,15,6.5,0.9,5.2
31/07/2018,16,5.5,0.5,4.8
31/07/2018,17,6.5,0.6,5.7
31/07/2018,18,4.6,0.4,4.0
31/07/2018,19,4.8,0.5,4.0
31/07/2018,20,4.4,0.5,3.8
31/07/2018,21,1.9,-0.1,2.1
31/07/2018,22,2.1,-0.3,2.5
31/07/2018,23,2.5,-0.4,3.1
31/07/2018,24,1.9,-0.3,2.3
01/08/2018,1,1.5,-0.4,1.9
01/08/2018,2,1.1,-0.3,1.3
01/08/2018,3,0.4,-0.4,1.0
01/08/2018,4,0.4,-0.4,1.0
01/08/2018,5,1.1,-0.3,1.7
01/08/2018,6,1.3,0.1,1.1
01/08/2018,7,5.7,1.4,3.6
01/08/2018,8,9.4,0.4,8.8
01/08/2018,9,10.1,1.0,8.6
01/08/2018,10,7.8,0.9,6.5
01/08/2018,11,10.9,1.1,9.2
